work_id,location_seq,is_primary_location,is_best_oa_location,source_id,landing_page_url,pdf_url,version_id,license_id,is_oa,is_accepted,is_published
2808012917,1,1,0,128516502.0,https://doi.org/10.1093/nq/s11-v.126.414b,,,,0,0.0,0.0
2020018272,1,1,0,11296630.0,https://doi.org/10.1121/1.1919473,,,,0,0.0,0.0
51381106,1,1,0,,http://files.eric.ed.gov/fulltext/ED313106.pdf,,,,0,0.0,0.0
1979370294,2,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/14584600,,,,0,0.0,0.0
2987784175,1,1,0,2764375719.0,https://doi.org/10.5860/choice.49-0924,,,,0,0.0,0.0
370105047,1,1,0,4306551701.0,https://ci.nii.ac.jp/naid/40005173870,,,,0,0.0,0.0
4384570543,1,1,0,4210190677.0,https://doi.org/10.12677/ds.2023.94197,,,,0,0.0,0.0
2057556203,3,0,0,4306401293.0,https://dialnet.unirioja.es/servlet/oaiart?codigo=3423103,https://dialnet.unirioja.es/descarga/articulo/3423103.pdf,3.0,,1,0.0,0.0
2234395657,1,1,0,4306494605.0,http://www.dbpia.co.kr/Article/NODE02138005,,,,0,0.0,0.0
4244262293,1,1,1,,https://doi.org/10.5194/hess-2019-666-rc2,,3.0,,1,0.0,0.0
4233545213,1,1,0,4363604095.0,https://doi.org/10.1163/9789004322875_ncdn_municipalgazette_1913_0314,,,,0,0.0,0.0
4389828113,2,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/38110007,,,,0,0.0,0.0
1936189254,4,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/25612172,,,,0,0.0,0.0
2915367776,1,1,1,4210185918.0,https://doi.org/10.21883/ftp.2019.03.47286.8999,https://journals.ioffe.ru/articles/viewPDF/47286,2.0,,1,1.0,1.0
4248873790,1,1,0,4306462936.0,https://doi.org/10.5040/9781350027381.ch-006,,,,0,0.0,0.0
1617698668,1,1,0,,https://ntrs.nasa.gov/api/citations/19860002725/downloads/19860002725.pdf,,,,0,0.0,0.0
4242131355,1,1,0,4306464200.0,https://doi.org/10.7560/726840-013,,,,0,0.0,0.0
2378519577,1,1,0,2764911966.0,https://en.cnki.com.cn/Article_en/CJFDTOTAL-ZSFX201319066.htm,,,,0,0.0,0.0
1874514739,3,0,0,4306401777.0,https://www.repository.cam.ac.uk/handle/1810/250559,https://www.repository.cam.ac.uk/bitstream/1810/250559/3/Archibald%202015%20Elementa.pdf,2.0,3.0,1,1.0,1.0
3186924524,1,1,1,107291235.0,https://doi.org/10.5114/hm.2021.104184,https://www.termedia.pl/Journal/-129/pdf-43422-10?filename=HM_23(1)_28_36.pdf,2.0,5.0,1,1.0,1.0
2438437071,1,1,0,4210185354.0,https://doi.org/10.1093/ptj/59.11.1374,,,,0,0.0,0.0
1965403815,1,1,1,202381698.0,https://doi.org/10.1371/journal.pone.0096972,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0096972&type=printable,2.0,3.0,1,1.0,1.0
2334117928,1,1,0,62468778.0,https://doi.org/10.1056/nejm196901022800103,,,,0,0.0,0.0
2136467633,1,1,0,16731738.0,https://doi.org/10.1016/j.ejca.2010.08.019,,,,0,0.0,0.0
938736219,1,1,0,4306540874.0,http://www.cqvip.com/QK/81046X/199502/683726783199502003.html,,,,0,0.0,0.0
2902438915,3,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/30534602,,,,0,0.0,0.0
2399869668,1,1,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/12985368,,,,0,0.0,0.0
2464803150,1,1,0,4306463716.0,https://doi.org/10.1007/978-1-349-00798-1_120,,,,0,0.0,0.0
3087150436,3,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/32961946,,,,0,0.0,0.0
2401505585,2,0,0,4306401280.0,https://doaj.org/article/06925a12feb0430888924416f5dbb404,,,,0,0.0,0.0
387384093,1,1,0,4306546074.0,http://ci.nii.ac.jp/naid/40003991368,,,,0,0.0,0.0
1996337756,1,1,1,32061424.0,https://doi.org/10.1002/(sici)1097-0088(19991115)19:13<1445::aid-joc431>3.0.co;2-7,https://rmets.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/%28SICI%291097-0088%2819991115%2919%3A13%3C1445%3A%3AAID-JOC431%3E3.0.CO%3B2-7,2.0,,1,1.0,1.0
2291452118,4,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/26942872,,,,0,0.0,0.0
2159328457,2,0,0,4306402641.0,https://hdl.handle.net/11336/37829,https://ri.conicet.gov.ar/bitstream/11336/37829/2/CONICET_Digital_Nro.0f796e5f-44ee-4f11-b2f4-bcd684fa7b46_A.pdf,2.0,4.0,1,1.0,1.0
1587958035,1,1,0,162880254.0,http://www.redalyc.org/articulo.oa?id=29901307,,,,0,0.0,0.0
2981488980,1,1,0,,https://www.amazon.com/Creating-Customer-Library-Jeanette-Woodward/dp/8170005620,,,,0,0.0,0.0
4247160963,1,1,0,7858788.0,https://doi.org/10.1016/0003-2697(92)90390-s,,,,0,0.0,0.0
2760004808,1,1,0,,https://katalog.ub.uni-heidelberg.de/titel/67986854,,,,0,0.0,0.0
3125982037,3,0,0,4306401271.0,http://www.federalreserve.gov/pubs/ifdp/2008/949/ifdp949.pdf,http://www.federalreserve.gov/pubs/ifdp/2008/949/ifdp949.pdf,3.0,,1,0.0,0.0
2898072574,1,1,0,132839637.0,https://doi.org/10.1016/j.jamda.2018.08.015,,,,0,0.0,0.0
2893040239,4,0,0,4306401708.0,https://repository.urosario.edu.co/handle/10336/23916,https://repository.urosario.edu.co/bitstreams/c9850cda-cb74-4798-a9a8-90eee2edefec/download,2.0,17.0,1,1.0,1.0
2083934680,2,0,0,2764455111.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC542389,,2.0,,1,1.0,1.0
4306404603,1,1,1,146978284.0,https://doi.org/10.1007/s10123-022-00280-7,https://link.springer.com/content/pdf/10.1007/s10123-022-00280-7.pdf,2.0,,1,1.0,1.0
2096593646,1,1,1,131264402.0,https://doi.org/10.1175/2007jas2485.1,https://journals.ametsoc.org/downloadpdf/journals/atsc/65/7/2007jas2485.1.pdf,2.0,,1,1.0,1.0
2989612403,1,1,0,4306527157.0,https://biblat.unam.mx/es/revista/economia-y-desarrollo/articulo/el-valor-actual-neto-van-como-criterio-fundamental-de-evaluacion-de-negocios,,,,0,0.0,0.0
2507087272,1,1,0,4306463717.0,https://doi.org/10.1057/9780230110083_8,,,,0,0.0,0.0
2471487207,1,1,1,2764704246.0,https://doi.org/10.5812/archneurosci.35607,http://cdn.neoscriber.org/cdn/serve/313e9/ecbacce7f735229c6992b08c92a454c8cf52d1c2/ans-04-01-35607.pdf,2.0,4.0,1,1.0,1.0
3168307373,1,1,1,10623703.0,https://doi.org/10.3390/ijms22126218,https://www.mdpi.com/1422-0067/22/12/6218/pdf?version=1623552072,2.0,3.0,1,1.0,1.0
2127677373,1,1,0,33323087.0,https://doi.org/10.1287/mnsc.23.3.317,,,,0,0.0,0.0
3042273909,3,0,1,,https://hal.univ-lille.fr/hal-04344857/document,https://hal.univ-lille.fr/hal-04344857/document,3.0,5.0,1,0.0,0.0
3126195334,1,1,0,4306400194.0,http://export.arxiv.org/pdf/2102.04490,,3.0,,0,0.0,0.0
2073308539,1,1,1,4210196485.0,https://doi.org/10.3390/cryst3010163,https://www.mdpi.com/2073-4352/3/1/163/pdf?version=1362581376,2.0,3.0,1,1.0,1.0
2614739554,1,1,0,,https://dumas.ccsd.cnrs.fr/dumas-01497363,,,,0,0.0,0.0
2772944658,1,1,0,,https://scholar.uc.edu/concern/articles/4j03cz64w,,,,0,0.0,0.0
2397828787,1,1,0,4306557624.0,https://ci.nii.ac.jp/naid/40020680077,,,,0,0.0,0.0
3034998048,3,0,0,4306402512.0,https://hal.science/hal-03205273,,,,0,0.0,0.0
2508783014,2,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/27558982,,,,0,0.0,0.0
781525317,1,1,0,4306507104.0,http://arizona.openrepository.com/arizona/handle/10150/198913,,,,0,0.0,0.0
4231471924,1,1,0,123060138.0,https://doi.org/10.1109/mei.2004.1283268,,,,0,0.0,0.0
224640729,1,1,0,,https://doi.org/10.21236/ada103763,,,,0,0.0,0.0
4231078390,1,1,0,4306463091.0,https://doi.org/10.1515/9783111624129-020,,,,0,0.0,0.0
2067725744,1,1,0,137832324.0,https://doi.org/10.1111/j.1365-2648.1981.tb03215.x,,,,0,0.0,0.0
100408326,1,1,0,4306478302.0,https://eric.ed.gov/?id=ED531204,,,,0,0.0,0.0
1916509865,1,1,0,2738336309.0,https://dialnet.unirioja.es/descarga/articulo/5120073.pdf,,,,0,0.0,0.0
1970671199,1,1,0,183492911.0,https://doi.org/10.1117/12.160457,,,,0,0.0,0.0
2168517668,1,1,0,2751726451.0,https://doi.org/10.1164/ajrccm/141.4_pt_1.938,,,,0,0.0,0.0
2144230916,1,1,0,114499311.0,https://doi.org/10.1002/pen.10697,,,,0,0.0,0.0
2347353939,5,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/27172190,,,,0,0.0,0.0
3158037685,1,1,0,,https://guides.library.uab.edu/tocservice/weekly,,,,0,0.0,0.0
2066639165,3,0,0,4306400806.0,https://europepmc.org/articles/pmc6271601,https://europepmc.org/articles/pmc6271601?pdf=render,2.0,3.0,1,1.0,1.0
2600995365,1,1,0,2764461317.0,https://confit.atlas.jp/guide/event/jpta50/subject/TS-11-2/detail,,,,0,0.0,0.0
1511123850,1,1,0,169054600.0,https://doi.org/10.1016/0022-510x(90)90073-v,,,,0,0.0,0.0
4396140054,2,0,0,4393179698.0,https://api.datacite.org/dois/10.15468/dl.cpjc76,,,,0,,
18317934,1,1,0,,https://commons.emich.edu/honors/13/,,,,0,0.0,0.0
3193441811,4,0,0,2764455111.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8380382,,2.0,,1,1.0,1.0
3205022563,1,1,0,119661813.0,https://doi.org/10.1016/j.metabol.2021.154912,,,,0,0.0,0.0
2549556428,1,1,0,,https://research.rug.nl/en/publications/la-collina-di-rama-transgressione-ed-espiazione-su-una-collina-ne,,,,0,0.0,0.0
2007926307,2,0,1,4306400817.0,http://hdl.handle.net/10016/23677,https://e-archivo.uc3m.es/bitstream/10016/23677/1/garcia_improved_IJITSR_2013_ps.pdf,1.0,,1,1.0,0.0
416856039,1,1,0,,http://ci.nii.ac.jp/naid/110003308256,,,,0,0.0,0.0
379912556,1,1,0,4306465335.0,http://ci.nii.ac.jp/ncid/BA9108357X,,,,0,0.0,0.0
153671807,1,1,0,4306546424.0,http://www.cqvip.com/QK/91312X/201202/40941474.html,,,,0,0.0,0.0
4387977833,1,1,1,4210194134.0,https://doi.org/10.4274/cjms.2023.2023-47,,2.0,,1,1.0,1.0
4241036072,1,1,0,4306463695.0,https://doi.org/10.1515/9783486791907-009,,,,0,0.0,0.0
2745879382,1,1,0,111364325.0,https://www.cairn-int.info/article-E_TGS_019_0131--the-re-production-of-social-reports.htm,,,,0,0.0,0.0
2284732104,2,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/7641041,,,,0,0.0,0.0
2137255127,1,1,0,,https://doi.org/10.1007/978-3-322-98753-2_15,,,,0,0.0,0.0
4393881510,2,0,0,4393179698.0,https://api.datacite.org/dois/10.5281/zenodo.10220395,,,,0,,
3147592670,1,1,0,4306419579.0,http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.ieee-000004516629,,,,0,0.0,0.0
2345657970,1,1,0,198770857.0,https://doi.org/10.1080/00015458.2008.11680209,,,,0,0.0,0.0
2557176903,1,1,0,65690446.0,https://doi.org/10.1080/00207543.2016.1257872,,,,0,0.0,0.0
3036598295,1,1,0,,https://elib.bsu.by/bitstream/123456789/20369/1/Osnovy%20teh%20red.pdf,,,,0,0.0,0.0
2803937547,1,1,0,4306463937.0,https://doi.org/10.1007/978-3-658-22243-7_2,,,,0,0.0,0.0
1858049612,2,0,0,4306400562.0,https://zenodo.org/record/5339812,,,,0,0.0,0.0
2743316590,1,1,1,4306463159.0,https://doi.org/10.4000/books.editionsmsh.7360,,2.0,,1,1.0,1.0
4235446477,1,1,0,49861241.0,https://doi.org/10.1016/s0140-6736(02)81497-0,,,,0,0.0,0.0
2110367141,1,1,0,,https://doi.org/10.1109/sfcs.1996.548458,,,,0,0.0,0.0
217303372,1,1,0,,https://dc.etsu.edu/cgi/viewcontent.cgi?article=3903&context=etd,,,,0,0.0,0.0
2074207767,1,1,1,184793761.0,https://doi.org/10.4054/demres.2002.6.16,https://www.demographic-research.org/volumes/vol6/16/6-16.pdf,2.0,4.0,1,1.0,1.0
4246933671,1,1,1,4210184566.0,https://doi.org/10.1017/s0252921100076892,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C78F13C7CB58D54022F7D8EBE9554FFD/S0252921100076892a.pdf/div-class-title-extreme-and-far-ultraviolet-astronomy-from-voyagers-1-and-2-div.pdf,2.0,,1,1.0,1.0
2021251153,1,1,0,112377731.0,https://doi.org/10.1080/01676830701563646,,,,0,0.0,0.0
2319970795,2,0,1,4308707206.0,https://www.mohrsiebeck.com/10.1628/978-3-16-159283-6,https://www.mohrsiebeck.com/buch/der-gott-der-lebendigen-9783161592836?no_cache=1&createPdf=true,3.0,17.0,1,0.0,0.0
3098047169,1,1,0,2764494557.0,https://doi.org/10.1038/s41550-019-0858-0,,,,0,0.0,0.0
2047938233,1,1,0,193475107.0,https://doi.org/10.1007/bf02396009,,,,0,0.0,0.0
2414390474,1,1,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/24537288,,,,0,0.0,0.0
4243925732,1,1,0,8265502.0,https://doi.org/10.1111/j.0006-341x.2004.238_1.x,,,,0,0.0,0.0
2385834961,1,1,0,2764656558.0,https://en.cnki.com.cn/Article_en/CJFDTOTAL-YXJO201103016.htm,,,,0,0.0,0.0
2624489564,1,1,0,2764352123.0,http://e-repository.unsyiah.ac.id/INJ/article/download/6532/5356,,,,0,0.0,0.0
3113438951,1,1,0,2764461182.0,http://ui.adsabs.harvard.edu/abs/2015ATel.7975....1C/abstract,,,,0,0.0,0.0
2040989177,1,1,0,203378611.0,https://doi.org/10.1017/s0009640700102112,,,,0,0.0,0.0
199827347,1,1,0,99756463.0,https://doi.org/10.1007/bf00280348,,,,0,0.0,0.0
2930201787,1,1,0,,https://guides.smu.edu/citations/Chicago,,,,0,0.0,0.0
2979933032,2,0,1,4306401629.0,https://hdl.handle.net/10453/133682,https://opus.lib.uts.edu.au/bitstream/10453/133682/1/EMBC19_Alzubi_Mohan_Ling_EMBC2019_final-submitted%20version.pdf,3.0,,1,0.0,0.0
4251379843,1,1,1,4306463230.0,https://doi.org/10.1016/b978-0-08-029381-3.50001-0,,2.0,,1,1.0,1.0
2155477225,5,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/20331877,,,,0,0.0,0.0
3131187090,2,0,0,4306401840.0,https://dergipark.org.tr/tr/pub/acusaglik/issue/60193/850905,http://journal.acibadem.edu.tr/tr/download/article-file/1479966,2.0,5.0,1,1.0,1.0
4365137706,1,1,0,4306462995.0,https://doi.org/10.1017/9781009186933.010,,,,0,0.0,0.0
4309554534,4,0,0,4306402512.0,https://hal.science/hal-03860547/file/ICRMS22-JianZUO.pdf,https://hal.science/hal-03860547/file/ICRMS22-JianZUO.pdf,3.0,5.0,1,0.0,0.0
2797186947,1,1,0,,https://dialnet.unirioja.es/servlet/articulo?codigo=6312873,,,,0,0.0,0.0
2582201443,1,1,1,2736586265.0,https://doi.org/10.14516/ete.2017.004.001.76,https://www.espaciotiempoyeducacion.com/ojs/index.php/ete/article/download/76/114,2.0,4.0,1,1.0,1.0
2051607097,1,1,0,3880285.0,https://doi.org/10.1126/science.218.4573.677,,,,0,0.0,0.0
2317123079,1,1,0,4306501181.0,https://doi.org/10.3320/1.2766371,,,,0,0.0,0.0
4396216596,1,1,1,4220651501.0,https://doi.org/10.55111/j.issn2709-1961.202109110,,2.0,5.0,1,1.0,1.0
70230080,1,1,0,4306546474.0,http://www.cqvip.com/qk/97170X/200004/4280196.html,,,,0,0.0,0.0
4287194767,2,0,0,4393179698.0,https://api.datacite.org/dois/10.48550/arxiv.2105.00048,,,,0,,
4210665133,1,1,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/35076907,,,,0,0.0,0.0
2080848800,1,1,0,117687505.0,https://doi.org/10.1002/jcp.1030530204,,,,0,0.0,0.0
3211281052,1,1,0,91925770.0,https://doi.org/10.1061/(asce)sc.1943-5576.0000651,,,,0,0.0,0.0
2954703030,1,1,0,4306540241.0,https://cyberleninka.ru/article/n/sokraschenie-vybrosov-parnikovyh-gazov-pri-dobyche-uglevodorodov/pdf,,,,0,0.0,0.0
2909696973,1,1,0,197437610.0,https://doi.org/10.1086/ahr/98.1.213-a,,,,0,0.0,0.0
1976236944,1,1,1,28349394.0,https://doi.org/10.3168/jds.2010-3559,http://www.journalofdairyscience.org/article/S0022030210006922/pdf,2.0,5.0,1,1.0,1.0
4230797149,1,1,0,4210173472.0,https://doi.org/10.1787/na_ma_dt-v2015-2-17-fr,,,,0,0.0,0.0
2054931797,1,1,0,75480959.0,https://doi.org/10.1007/s10072-012-1237-0,,,,0,0.0,0.0
605750984,1,1,0,4363604880.0,https://ci.nii.ac.jp/naid/40015897864,,,,0,0.0,0.0
438291049,1,1,0,4306494422.0,https://ci.nii.ac.jp/naid/40006074396,,,,0,0.0,0.0
4243071224,1,1,0,4306463409.0,https://doi.org/10.4018/9781599049885.ch011,,,,0,0.0,0.0
2398985257,1,1,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/5783180,,,,0,0.0,0.0
96230158,1,1,0,4306520374.0,https://dialnet.unirioja.es/descarga/articulo/2334410.pdf,,,,0,0.0,0.0
4234354937,1,1,0,152904045.0,https://doi.org/10.2307/4068614,,,,0,0.0,0.0
1593973711,1,1,0,,https://scholar.valpo.edu/cgi/viewcontent.cgi?article=1134&context=cus,,,,0,0.0,0.0
2285637217,1,1,0,4306534265.0,https://id.erudit.org/iderudit/53875ac,,,,0,0.0,0.0
4255946005,1,1,0,,https://doi.org/10.31221/osf.io/8m94j,,3.0,,0,0.0,0.0
1867251377,1,1,1,4210201558.0,https://doi.org/10.1177/0035915712005006149,https://journals.sagepub.com/doi/pdf/10.1177/0035915712005006149,2.0,,1,1.0,1.0
2013776869,2,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/8605263,,,,0,0.0,0.0
3186394404,2,0,0,2764455111.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8312048,,2.0,,1,1.0,1.0
2136055807,1,1,0,25650217.0,https://doi.org/10.1136/ard.2007.072520,,,,0,0.0,0.0
4396641685,3,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/38932852,,,,0,0.0,0.0
2113173320,1,1,0,4363608563.0,https://doi.org/10.1109/glocom.2005.1577780,,,,0,0.0,0.0
1583057089,1,1,0,4306463937.0,https://doi.org/10.1007/3-540-59158-3_59,,,,0,0.0,0.0
2286381106,1,1,0,4306540604.0,https://cyberleninka.ru/article/n/obrazovatelnaya-funktsiya-bankovskogo-marketinga-soderzhanie-i-realizatsiya,,3.0,,0,0.0,0.0
4388577450,1,1,0,4306463131.0,https://doi.org/10.2307/jj.8500850.7,,,,0,0.0,0.0
2036289064,1,1,1,104830714.0,https://doi.org/10.1016/0014-5793(88)80388-0,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1016/0014-5793%2888%2980388-0,2.0,,1,1.0,1.0
2937912799,1,1,0,,https://ray.yorksj.ac.uk/id/eprint/3747/,,,,0,0.0,0.0
2957239634,1,1,0,,https://philpapers.org/rec/ADEEOT,,,,0,0.0,0.0
2979010474,5,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/31577773,,,,0,0.0,0.0
1975792081,1,1,0,62159105.0,https://doi.org/10.1016/0375-9474(78)90219-1,,,,0,0.0,0.0
1492962288,1,1,0,,https://dl.acm.org/doi/10.5555/800164.805231,,,,0,0.0,0.0
2317413383,1,1,0,107449649.0,https://doi.org/10.3724/sp.j.1087.2011.00890,,,,0,0.0,0.0
2274903010,1,1,0,,http://cltcclibrary.cltcc.edu/c.php?g=163758&p=1075699,,,,0,0.0,0.0
4288049667,2,0,1,2764455111.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9887438,,2.0,,1,1.0,1.0
3015626547,2,0,0,4306401280.0,https://doaj.org/article/a04697caadbd4f35a7d782fb5869a901,,,,0,0.0,0.0
3107713365,6,0,0,2764455111.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8715720,,1.0,,1,1.0,0.0
2479886366,1,1,0,4306463667.0,https://doi.org/10.5771/9783845224633-19,,,,0,0.0,0.0
3032324466,1,1,0,3035600779.0,http://rs.yiigle.com/CN115682200607/506400.htm,,,,0,0.0,0.0
2788513226,1,1,0,4306508630.0,https://www.concurrences.com/en/bulletin/news-issues/september-2013/the-uk-high-court-rules-that-competition-law-cannot-provide-a-defence-to-a-en,,,,0,0.0,0.0
3122634808,1,1,0,4306401271.0,https://EconPapers.repec.org/RePEc:ags:cudaeb:122040,,3.0,,0,0.0,0.0
1681768887,1,1,0,4306401280.0,https://doaj.org/article/80e13df664154ef1b07c8805a0dd2331,,,,0,0.0,0.0
2249023997,1,1,0,,https://dialnet.unirioja.es/servlet/articulo?codigo=3878911,,,,0,0.0,0.0
304130309,1,1,0,4306558156.0,http://ci.nii.ac.jp/naid/130003695510,,,,0,0.0,0.0
4240073383,3,0,0,4306401300.0,https://orbi.uliege.be/handle/2268/219,https://orbi.uliege.be/bitstream/2268/219/1/2004_IJIE_Combined.pdf,3.0,17.0,1,0.0,0.0
1982314214,1,1,0,183492911.0,https://doi.org/10.1117/12.665610,,,,0,0.0,0.0
4301704411,2,0,0,4306402512.0,https://hal.univ-lorraine.fr/hal-01733992/file/SCDMED_T_2009_LAMY_CATHERINE.pdf,https://hal.univ-lorraine.fr/hal-01733992/file/SCDMED_T_2009_LAMY_CATHERINE.pdf,3.0,,1,0.0,0.0
2077051727,1,1,0,152176358.0,https://doi.org/10.1007/bf02503457,,,,0,0.0,0.0
4234805242,1,1,0,4363604090.0,https://doi.org/10.1002/0471684228.egp01978,,,,0,0.0,0.0
4385174596,2,0,0,,https://doi.org/10.3390/nu15163565,https://www.mdpi.com/2072-6643/15/16/3565/pdf?version=1691905380,2.0,3.0,1,1.0,1.0
2039027220,1,1,0,80334769.0,https://doi.org/10.1007/bf00427751,,,,0,0.0,0.0
2580489945,1,1,0,,http://www.tara.tcd.ie/handle/2262/77860,,,,0,0.0,0.0
4240983457,1,1,0,4306463855.0,https://doi.org/10.4324/9781351274845-3,,,,0,0.0,0.0
2950673967,1,1,0,41354064.0,https://doi.org/10.1002/chin.199213244,,,,0,0.0,0.0
2008679541,1,1,0,34842069.0,https://doi.org/10.1677/joe.0.0420483,,,,0,0.0,0.0
3212514850,1,1,0,,https://dialnet.unirioja.es/servlet/articulo?codigo=8122183,,,,0,0.0,0.0
2758206337,1,1,0,,https://libguides.manchestercc.edu/c.php?g=273953&p=1827799,,,,0,0.0,0.0
2054749499,1,1,1,125754415.0,https://doi.org/10.1073/pnas.13.1.21,,2.0,,1,1.0,1.0
1971714657,3,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/21554393,,,,0,0.0,0.0
2181370814,1,1,0,4306463937.0,https://doi.org/10.1007/978-94-011-4249-6_7,,,,0,0.0,0.0
4398118743,1,1,1,4397694588.0,http://www.ccdc.cam.ac.uk/services/structure_request?id=doi:10.5517/ccx0jhx&sid=DataCite,,,17.0,1,0.0,0.0
3113692569,1,1,0,4306536562.0,https://history.bojnourdiau.ac.ir/article_675950_f0d20e7ed4722345c5e9fa41e2d912d5.pdf,,,,0,0.0,0.0
2016675835,4,0,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/18709547,,,,0,0.0,0.0
2017256421,1,1,1,3880285.0,https://doi.org/10.1126/science.159.3820.1261,,2.0,,1,1.0,1.0
2271398201,1,1,0,4306536305.0,https://www.zwingliana.ch/index.php/zwa/article/download/782/693,,,,0,0.0,0.0
2964832856,1,1,0,4210229787.0,https://www.cabdirect.org/cabdirect/abstract/20193300609,,,,0,0.0,0.0
3099733863,1,1,1,4210175824.0,https://doi.org/10.3847/2041-8213/ab8dbb,https://iopscience.iop.org/article/10.3847/2041-8213/ab8dbb/pdf,2.0,,1,1.0,1.0
2948448155,1,1,0,,https://dabar.srce.hr/islandora/object/pravri%3A773,,,,0,0.0,0.0
2734815827,1,1,1,90745127.0,https://doi.org/10.1016/j.jtho.2017.06.073,http://www.jto.org/article/S1556086417305737/pdf,2.0,19.0,1,1.0,1.0
1776910538,1,1,0,105051383.0,https://doi.org/10.1093/ajhp/38.7.967,,,,0,0.0,0.0
4229647764,1,1,0,23074404.0,https://doi.org/10.1016/s1386-9477(09)00593-1,,,,0,0.0,0.0
2010938160,3,0,0,2764455111.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3264797,,1.0,,1,1.0,0.0
4387123893,1,1,1,79244937.0,https://doi.org/10.1088/1751-8121/acfe62,https://iopscience.iop.org/article/10.1088/1751-8121/acfe62/pdf,2.0,3.0,1,1.0,1.0
4388457163,1,1,1,4306463091.0,https://doi.org/10.1515/9783110783216-003,https://www.degruyter.com/document/doi/10.1515/9783110783216-003/pdf,2.0,5.0,1,1.0,1.0
3135590074,1,1,0,4210172589.0,https://doi.org/10.2139/ssrn.3709246,,,,0,0.0,0.0
2151801396,1,1,0,4306494664.0,http://www.dbpia.co.kr/Article/NODE02427504,,,,0,0.0,0.0
3207037786,1,1,0,,http://www.uobabylon.edu.iq/uobColeges/fileshare/articles/repository1_publication17947_11_3847.pdf,,,,0,0.0,0.0
4379791707,1,1,0,4210179711.0,https://doi.org/10.1353/bae.2023.0007,,,,0,0.0,0.0
323287965,1,1,0,,https://s-space.snu.ac.kr/handle/10371/16795,,,,0,0.0,0.0
1567508356,1,1,0,44318362.0,https://europepmc.org/article/AGR/IND20607100,,,,0,0.0,0.0
4238460877,1,1,0,4306463708.0,https://doi.org/10.1093/gmo/9781561592630.article.06304,,,,0,0.0,0.0
4287721898,1,1,0,4306402487.0,https://www.osti.gov/biblio/1207675,,,,0,0.0,0.0
4255840694,1,1,0,106296714.0,https://doi.org/10.1007/3-540-55510-2_3,,,,0,0.0,0.0
2116179830,1,1,0,101209419.0,https://doi.org/10.1016/s0304-3878(01)00144-4,,,,0,0.0,0.0
2489254621,1,1,0,4306463075.0,https://doi.org/10.1201/9780203908273.ch3,,,,0,0.0,0.0
2465532365,1,1,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/13751457,,,,0,0.0,0.0
1544690378,1,1,0,4306541527.0,http://cjche.cip.com.cn/EN/abstract/abstract2017.shtml,,,,0,0.0,0.0
2980178579,3,0,0,4306400806.0,https://europepmc.org/articles/pmc6832121,https://europepmc.org/articles/pmc6832121?pdf=render,2.0,3.0,1,1.0,1.0
1148648721,1,1,0,4306554934.0,http://www.cqvip.com/QK/80636X/200905/32147076.html,,,,0,0.0,0.0
4384869343,1,1,0,4306463708.0,https://doi.org/10.1093/oed/2386039538,,,,0,0.0,0.0
2944502314,1,1,0,,https://etheses.whiterose.ac.uk/21842/,,,,0,0.0,0.0
2418382627,1,1,0,4306525036.0,https://pubmed.ncbi.nlm.nih.gov/13058672,,,,0,0.0,0.0
2807990423,1,1,1,64942916.0,https://doi.org/10.1093/ehjci/jey078,https://academic.oup.com/ehjcimaging/article-pdf/19/9/1074/25439598/jey078.pdf,2.0,,1,1.0,1.0
4386372387,1,1,0,4210202877.0,https://doi.org/10.3917/dae.016.0011,,,,0,0.0,0.0
